location_name,sex_name,cause_name,measure_name,count_1990_reconstructed,count_2023_reconstructed,observed_change,population_size_effect,age_structure_effect,age_specific_rate_effect,decomposition_error,population_size_pct,age_structure_pct,age_specific_rate_pct
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),302394.6174817439,1090582.4912124507,788187.8737307067,597938.6323105921,-18860.849756273266,209110.09117638794,1.1641532182693481e-10,75.86245008824946,-2.392938331694924,26.530488243445465
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),558458.881809869,1623718.9620531104,1065260.0802432415,1031681.9890985657,-102891.99441564392,136470.08556031974,0,96.84789735695261,-9.658861373285438,12.810964016332814
Western Sub-Saharan Africa,Female,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),439872.01109530585,1245097.928427673,805225.917332367,773307.813528344,-8649.965688756007,40568.06949277894,0,96.03613059180155,-1.0742284249136538,5.03809783311209
Western Sub-Saharan Africa,Female,Diabetes mellitus,Deaths,10472.248711601627,25706.622618977523,15234.373907375895,17195.698008896143,-1406.782353813389,-554.5417477068595,0,112.87433348718486,-9.234264318091071,-3.6400691690937936
Western Sub-Saharan Africa,Female,Diabetes mellitus,Incidence,91500.79786597876,351129.41038627236,259628.6125202936,189522.11852646177,10970.877174350308,59135.61681948153,2.9103830456733704e-11,72.9973929632459,4.225604053364026,22.777002983390076
Western Sub-Saharan Africa,Female,Diabetes mellitus,Prevalence,1735170.35318543,6688148.609532102,4952978.256346672,3609553.195891919,141011.87121364684,1202413.1892411064,9.313225746154785e-10,72.87641917803076,2.8470117152837555,24.2765691066855
Western Sub-Saharan Africa,Female,Diabetes mellitus,YLDs (Years Lived with Disability),140255.2501854717,533056.6445401561,392801.3943546844,289599.6826177139,6394.379038567218,96807.33269840338,1.1641532182693481e-10,73.7267450624721,1.6278911252523056,24.645363812275605
Western Sub-Saharan Africa,Female,Diabetes mellitus,YLLs (Years of Life Lost),299616.7609098319,712041.283887513,412424.5229776811,484130.0281882324,-15458.84421419895,-56246.66099635242,-5.820766091346741e-11,117.38633403582351,-3.748284438225689,-13.638049597597833
Western Sub-Saharan Africa,Female,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),57018.8008960399,76782.75714129095,19763.956245251044,72910.12370511047,-7867.885705478613,-45278.28175438081,0,368.90449867611693,-39.809264945975265,-229.09523373014167
Western Sub-Saharan Africa,Female,Diabetes mellitus type 1,Deaths,693.6983145905593,921.5151633995539,227.81684880899456,884.8554774465455,-86.65015649719042,-570.3884721403605,0,388.4065125439528,-38.035007924211676,-250.37150461974113
Western Sub-Saharan Africa,Female,Diabetes mellitus type 1,Incidence,445.3407223248826,1481.7262743355136,1036.385552010631,855.1394136595899,-0.926926788609137,182.17306513965025,-2.2737367544323206e-13,82.51170734680582,-0.08943841283881858,17.577731066032996
Western Sub-Saharan Africa,Female,Diabetes mellitus type 1,Prevalence,8574.935050772649,28316.26578244036,19741.330731667713,16359.835544475076,983.6109315839476,2397.88425560869,0,82.87098659581103,4.982495582256293,12.14651782193267
Western Sub-Saharan Africa,Female,Diabetes mellitus type 1,YLDs (Years Lived with Disability),605.2019820129948,1972.8385164601955,1367.6365344472006,1146.6330296118315,69.14164925779055,151.86185557757872,2.2737367544323206e-13,83.84047959608662,5.055557344096371,11.103963059817012
Western Sub-Saharan Africa,Female,Diabetes mellitus type 1,YLLs (Years of Life Lost),56413.598914027556,74809.91862483362,18396.319710806063,71829.48946349951,-7996.840823074199,-45436.328929619245,7.275957614183426e-12,390.4557574160152,-43.46978607018243,-246.98597134583278
Western Sub-Saharan Africa,Female,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),382853.2101992657,1168315.1712863822,785461.9610871165,700397.6898232336,-782.0799832773724,85846.35124716027,0,89.17016030335193,-0.09956942818655873,10.92940912483462
Western Sub-Saharan Africa,Female,Diabetes mellitus type 2,Deaths,9778.550397011071,24785.107455577956,15006.557058566885,17515.38039436947,-2525.107274437213,16.28393863462952,0,116.7181807659896,-16.826692922182904,0.10851215619330491
Western Sub-Saharan Africa,Female,Diabetes mellitus type 2,Incidence,91055.4571436535,349647.68411193776,258592.22696828426,188666.97911280216,10971.804101138778,58953.44375434334,2.9103830456733704e-11,72.95926150786494,4.242897874298613,22.797840617836453
Western Sub-Saharan Africa,Female,Diabetes mellitus type 2,Prevalence,1726595.4181346567,6659832.343749654,4933236.925614997,3593193.360347442,140028.26028206036,1200015.3049854953,9.313225746154785e-10,72.83642392463241,2.8384661509968705,24.325109924370732
Western Sub-Saharan Africa,Female,Diabetes mellitus type 2,YLDs (Years Lived with Disability),139650.0482034578,531083.8060236948,391433.757820237,288453.049588101,6325.237389309371,96655.47084282672,5.820766091346741e-11,73.69140852705168,1.615915148589251,24.692676324359077
Western Sub-Saharan Africa,Female,Diabetes mellitus type 2,YLLs (Years of Life Lost),243203.1619958044,637231.365262679,394028.20326687465,442383.1937125027,-37435.967030789216,-10919.023414838803,0,112.27196176434033,-9.50083438708419,-2.7711273772561316
Western Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),578479.2567947824,1675577.645866241,1097098.3890714587,999603.8312496543,-95097.06314052468,192591.62096232912,0,91.1134171016038,-8.668052390543671,17.55463528893987
Western Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,12742.857393018972,38329.737054731166,25586.87966171219,22474.10246681939,-1938.8760717800199,5051.6532666728235,0,87.8344790922251,-7.577618284895144,19.743139192670057
Western Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,114102.32296555326,377951.4810809939,263849.15811544063,211376.27274393057,-11373.602731890021,63846.48810340008,0,80.11254394507037,-4.3106458300366395,24.19810188496627
Western Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,1944060.0987952158,6863432.485726487,4919372.386931271,3743868.3496902674,-221462.64242952247,1396966.6796705264,0,76.1045933346329,-4.5018474921284,28.397254157495507
Western Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),163388.4841510209,561410.8866914461,398022.4025404252,310246.68283520686,-26693.42423134604,114469.14393656432,-5.820766091346741e-11,77.9470403814008,-6.706513015592111,28.759472634191297
Western Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),415090.77264375816,1114166.7591747886,699075.9865310304,689932.1325389242,-68988.45832714188,78132.31231924807,1.1641532182693481e-10,98.69200857012984,-9.868520683921338,11.176512113791503
Western Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),100478.96770242935,129591.36388705019,29112.39618462084,122263.27431728064,-9211.10095243544,-83939.77718022437,-1.4551915228366852e-11,419.9698078506793,-31.639789778971796,-288.3300180717075
Western Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,1214.7901535313845,1561.4526766115,346.66252308011553,1478.7644760083133,-100.32263684280292,-1031.779316085395,-2.2737367544323206e-13,426.57177443624704,-28.939568070823118,-297.632206365424
Western Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,452.5776068742946,1507.9666785980676,1055.389071723773,841.1072606163347,19.24667514862574,195.03513595881256,0,79.69641558279066,1.8236568545465452,18.479927562662798
Western Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,8913.83538862666,27488.166569551388,18574.331180924728,15878.042864882003,209.93106071279635,2486.357255329928,0,85.48379325328423,1.1302213719995966,13.385985374716164
Western Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),643.9148727344472,1912.2015026939282,1268.2866299594812,1124.7792629986402,-17.109898107270226,160.617265068111,-2.2737367544323206e-13,88.6849420650736,-1.349056096871166,12.664114031797556
Western Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),99835.05282969357,127679.16238435921,27844.109554665643,121244.64556783257,-9290.078223450164,-84110.45778971676,0,435.44091553653743,-33.364608788121544,-302.07630674841585
Western Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),478000.28909235296,1545986.28197919,1067985.992886837,877340.5569323734,-85885.96218808963,276531.39814255317,0,82.14906962973022,-8.041862230415044,25.89279260068481
Western Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,11528.067239487606,36768.28437811965,25240.217138632044,21540.369143080083,-2407.1204001150986,6106.968395667059,0,85.34145734471885,-9.536845055230609,24.195387710511753
Western Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,113649.74535867802,376443.51440239354,262793.76904371555,210535.1654833128,-11392.849407038744,63651.4529674415,0,80.11421513129196,-4.335281406593606,24.221066275301652
Western Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,1935146.263406585,6835944.319156927,4900798.055750342,3727990.306825379,-221672.5734902354,1394480.3224151982,0,76.06904558026318,-4.523193385414776,28.454147805151596
Western Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),162744.56927828598,559498.6851887543,396754.1159104684,309121.90357220854,-26676.31433323854,114308.52667149842,5.820766091346741e-11,77.91271499801279,-6.723638965161567,28.81092396714879
Western Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),315255.71981406474,986487.5967904301,671231.8769763655,583506.9459510072,-75159.015326092,162883.9463514503,0,86.93075611657115,-11.1971761032348,24.266419986663646
