location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,Rate,74.8620063045951,40.234695805177,52.5790738123728,27.5639253278539,102.903574821245,56.6809848162048,-34.6273104994181,-46.25485237268167
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,Rate,56.5222117589684,28.2846996719454,34.3568244295175,18.1718106760906,87.7042186141832,43.9523619886327,-28.237512087023003,-49.95825748546109
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,Rate,93.6788109987399,52.4901422802836,59.0099462068157,33.6792161817654,142.462192117058,81.1109478079735,-41.188668718456306,-43.967967013384005
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,Rate,1088.82084024678,1094.7278077849,853.549140371403,862.790181623878,1370.46831419084,1329.56822364908,5.906967538119943,0.5425105141063646
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,Rate,958.28320389149,907.514396321045,700.344714402481,659.464447288629,1292.80806510849,1186.74188682134,-50.768807570445006,-5.297891830335555
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,Rate,1224.75623316113,1301.66290661781,885.422022004841,953.841733516564,1716.89646086011,1726.27157827444,76.90667345667998,6.279345340270837
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,Rate,898.381951513456,828.025647568446,673.527628188854,627.975196321211,1177.14124260165,1093.29715535921,-70.35630394501004,-7.83144672780709
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,Rate,770.180703799932,649.455717058893,519.218936164877,440.060554159453,1080.45744950198,909.685669799911,-120.72498674103895,-15.67489111911059
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,Rate,1031.35317679737,1023.34540916647,672.561526992664,680.638888187355,1528.32272082494,1456.98069572986,-8.007767630900048,-0.77643311826181
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,Rate,72.8421131289277,37.7256532177746,50.6472141959656,25.3060833830925,100.781177326267,54.6480332637733,-35.11645991115311,-48.20900767801497
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,Rate,54.4678054791136,25.7382918122064,32.3342707121502,15.2527677503543,85.7565743534878,41.5228292114548,-28.729513666907202,-52.74586228359046
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,Rate,91.6962817652852,50.020999499755,57.4117021781669,30.7461947658871,140.32847679964,78.7313884419801,-41.67528226553021,-45.44926082412627
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,Rate,825.539838384528,790.299994350671,618.316891053276,593.731757255707,1097.41282688739,1050.85007987859,-35.239844033857025,-4.268703022596309
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,Rate,715.712898320818,623.717425246687,473.334134239867,417.688991768734,1024.18657686776,876.908193267269,-91.99547307413104,-12.85368382908395
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,Rate,939.656895032089,973.324409666719,594.771812230385,644.924575409506,1397.21088172018,1387.99454083861,33.66751463463004,3.5829582917582092
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,Rate,265.30090193574,306.93686400199,184.10987445491,213.17699992555,359.92707869933,413.40788439799,41.63596206624999,15.693863745828818
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,Rate,244.62471821076,286.34338637902,171.48554281263,201.1224263796,334.20457553496,384.39633446032,41.718668168259995,17.054150730719165
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,Rate,287.08187482662,330.80764833262,198.48565740458,228.24407492822,387.51388368238,447.90742573407,43.725773505999996,15.231116047436899
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,Rate,2.01989322818,2.50904265264,1.22900663988,1.61847471551,3.34823507355,3.53272106145,0.48914942445999987,24.216598067450423
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,Rate,2.05440633327,2.54640792595,1.24137225166,1.63702532016,3.44991375995,3.573503872,0.4920015926799999,23.948601827803007
