location_name,measure_name,cause_name,sex_name,selected_model,year,forecast,lower_95,upper_95
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2028,7481.706789783864,7204.806819648357,7758.606759919371
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2029,7481.178687209825,7126.264196507287,7836.093177912362
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2030,7478.763556814529,7047.821297151374,7909.705816477684
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2024,17.1835039777476,17.167322318074845,17.19968563742035
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2025,17.276779984005195,17.232116896186074,17.321443071824316
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2026,17.37005599026279,17.289471031825023,17.45064094870056
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2027,17.463331996520388,17.340635712699342,17.586028280341434
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2028,17.556608002777985,17.386398665079177,17.726817340476792
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2029,17.64988400903558,17.427309174719955,17.872458843351207
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2030,17.743160015293178,17.463777674457404,18.02254235612895
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2024,17.182050328801168,17.16624631461483,17.197854342987505
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2025,17.273460549322333,17.229785023956847,17.31713607468782
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2026,17.3648707698435,17.28603830042887,17.443703239258127
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2027,17.456280990364665,17.33623103702051,17.576330943708818
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2028,17.54769121088583,17.381134749026533,17.714247672745127
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2029,17.639101431406996,17.421287397008772,17.85691546580522
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,2030,17.73051165192816,17.457090929673022,18.0039323741833
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2024,17.18557459342313,17.168927104576177,17.202222082270083
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2025,17.28079864224626,17.234873134800527,17.326724149691994
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2026,17.37602269106939,17.293172467311344,17.458872914827438
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2027,17.47124673989252,17.345110779747202,17.59738270003784
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2028,17.56647078871565,17.3914975497382,17.741444027693102
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2029,17.661694837538782,17.43289723952859,17.890492435548975
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,2030,17.756918886361913,17.469731631314364,18.04410614140946
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2024,6625.521526223632,6608.595451992656,6642.447600454607
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2025,6654.407642116178,6601.040401388526,6707.77488284383
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2026,6681.522634040595,6576.912574870396,6786.132693210794
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2027,6698.025745074406,6536.112013367399,6859.939476781412
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2028,6704.209994507113,6485.705999793839,6922.713989220388
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2029,6706.127530709373,6434.173977157878,6978.081084260868
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,2030,6709.932426717637,6386.612837570323,7033.252015864951
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2024,5967.885560390721,5952.2431585938175,5983.527962187625
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2025,6022.409084871918,5975.727337364279,6069.090832379557
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2026,6074.941124442104,5988.977120900712,6160.905127983497
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2027,6112.485951447527,5988.516565562319,6236.455337332736
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2028,6135.8475217422765,5980.81318880767,6290.881854676883
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2029,6154.672273148253,5975.92773124275,6333.416815053756
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2030,6178.620599305613,5980.858403147273,6376.382795463953
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2024,7456.224809966005,7436.939457834776,7475.510162097234
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2025,7454.117594545604,7392.453439207957,7515.781749883252
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2026,7457.5730773550395,7333.547926643616,7581.598228066463
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2027,7461.971165678102,7263.648893483154,7660.29343787305
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2028,7464.243985513044,7187.413577806215,7741.074393219874
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2029,7463.666310855626,7108.838204457074,7818.494417254177
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2030,7461.204211046633,7030.36757734099,7892.040844752276
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2024,626.431701726521,624.4368518240997,628.4265516289424
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2025,626.116519962571,620.2075876338323,632.0254522913098
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2026,625.4111499524363,614.4070367182208,636.4152631866518
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2027,624.5183304120636,608.0989935505265,640.9376672736007
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2028,623.7032816219602,601.9877863875622,645.4187768563581
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2029,623.0810886250622,596.2058520405396,649.9563252095847
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,2030,622.6060071250444,590.5381187326593,654.6738955174294
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2024,561.6489216133598,559.902076570635,563.3957666560846
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2025,562.3798429606929,557.1736635580853,567.5860223633006
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2026,561.8127518286876,552.2037455079877,571.4217581493875
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2027,560.675073389634,546.5507435304403,574.7994032488277
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2028,559.912310952164,541.4469618696896,578.3776600346384
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2029,559.8196758251477,536.991975988357,582.6473756619383
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,2030,560.0268255935862,532.4853929493504,587.568258237822
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2024,709.0866934747631,706.8061179389058,711.3672690106205
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2025,705.8498108143175,698.8762989495152,712.8233226791198
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2026,702.8559645555778,690.1879461253727,715.5239829857828
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2027,700.0869066806977,681.0108948148766,719.1629185465188
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2028,697.5257592964417,671.5219631150381,723.5295554778453
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2029,695.1569117604671,661.8415755710117,728.4722479499225
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,2030,692.9659255317213,652.0559229368783,733.8759281265642
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2024,1.3684191414019855,1.363266701475658,1.373571581328313
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2025,1.3746818319623804,1.3682889947421204,1.3810746691826403
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2026,1.380944522522775,1.3724054446578144,1.3894836003877356
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2027,1.3872072130831699,1.3758102502284806,1.3986041759378591
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2028,1.3934699036435645,1.3786692563798713,1.4082705509072577
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2029,1.3997325942039591,1.3810844626527201,1.4183807257551981
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,2030,1.405995284764354,1.3831180136949495,1.4288725558337585
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2024,1.3632778647654018,1.3547558496582397,1.371799879872564
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2025,1.3702228555315712,1.3602621498416476,1.3801835612214948
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2026,1.3771678462977408,1.3649892028147768,1.3893464897807049
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2027,1.3841128370639102,1.3690458083938264,1.399179865733994
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2028,1.3910578278300798,1.372552303992791,1.4095633516673687
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2029,1.3980028185962492,1.3756006098738423,1.4204050273186561
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,2030,1.4049478093624188,1.3782546742585728,1.4316409444662648
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2024,1.3754092506207949,1.3672719680581877,1.383546533183402
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2025,1.379278010132064,1.3701873845269725,1.3883686357371556
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2026,1.3831467696433333,1.3722280271718261,1.3940655121148404
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2027,1.3870155291546025,1.3734474537642782,1.4005836045449267
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2028,1.3908842886658714,1.3739891649550922,1.4077794123766507
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2029,1.3947530481771406,1.3739803047499606,1.4155257916043207
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,2030,1.3986218076884098,1.3735109741210645,1.4237326412557552
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2024,625.0599733424468,623.0657301631961,627.0542165216975
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2025,624.7393064281403,618.8320712992256,630.6465415570549
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2026,624.0299656883196,613.0285872681811,635.0313441084581
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2027,623.1335943626957,606.717613618443,639.5495751069484
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2028,622.3146795099663,600.6028768896958,644.0264821302367
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2029,621.6883210901505,594.8172563291183,648.5593858511826
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,2030,621.2092199838382,589.1465041204267,653.2719358472498
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2024,560.2691548702944,558.5224604172378,562.0158493233511
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2025,560.9853663434584,555.7801967057525,566.1905359811643
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2026,560.4108637890179,550.8036297157192,570.0180978623165
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2027,559.268978013689,545.1458329546763,573.3921230727017
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2028,558.4990622243904,540.0326155540478,576.965508894733
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2029,558.39425308329,535.5622674324264,581.2262387341535
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,2030,558.587140595775,531.0385145201615,586.1357666713886
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2024,707.9499042903028,705.6356021850526,710.2642063955531
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2025,705.3709620413375,698.3698832379449,712.3720408447301
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2026,703.4020312621996,690.8507749558412,715.9532875685579
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2027,701.9744342974027,683.3218161055906,720.6270524892147
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2028,701.0272255106058,675.9254228882033,726.1290281330083
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2029,700.5063207813945,668.7444499432698,732.2681916195191
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,2030,700.3637250069761,661.8270923120931,738.9003577018591
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2024,1385.4004790456406,1286.183586266358,1484.6173718249233
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2025,1385.4004790456406,1199.0205713868916,1571.7803867043897
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2026,1385.4004790456406,1141.2059906864804,1629.5949674048009
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2027,1385.4004790456406,1094.6696304741479,1676.1313276171334
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2028,1385.4004790456406,1054.616706050035,1716.1842520412463
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2029,1385.4004790456406,1018.9153052073029,1751.8856528839783
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,2030,1385.4004790456406,986.3956409679242,1784.405317123357
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2024,1281.2366980807196,1170.151223128339,1392.3221730331002
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2025,1281.2366980807196,1077.344734596017,1485.1286615654224
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2026,1281.2366980807196,1015.1467080361883,1547.326688125251
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2027,1281.2366980807196,964.9522804592532,1597.521115702186
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2028,1281.2366980807196,921.6984068537606,1640.7749893076787
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2029,1281.2366980807196,883.1164488008658,1679.3569473605735
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,2030,1281.2366980807196,847.9565543920153,1714.516841769424
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2024,1550.2177040561978,1438.8935550316958,1661.5418530806999
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2025,1575.949478319683,1379.337046359427,1772.5619102799392
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2026,1596.5349056783773,1313.613281457409,1879.4565298993457
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2027,1613.00325392366,1243.7290836779812,1982.2774241693387
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2028,1626.1779376065497,1171.570263157442,2080.7856120556576
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2029,1636.717688622194,1098.498471626152,2174.936905618236
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,2030,1645.1494926901769,1025.4502702313703,2264.8487151489835
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2024,23.379151093916548,22.66918873156968,24.089113456263416
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2025,23.388734010412687,22.253698361581627,24.523769659243747
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2026,23.39642177352936,21.866038635180534,24.92680491187819
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2027,23.40258917588144,21.49450886703754,25.310669484725345
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2028,23.407536889695617,21.137196244800172,25.67787753459106
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2029,23.41150612513535,20.793781323479763,26.029230926790937
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,2030,23.41469038974073,20.464084208171634,26.365296571309827
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2024,22.224435529575782,21.43816199144098,23.010709067710586
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2025,22.391241834487765,20.909289413423867,23.873194255551663
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2026,22.524691809567035,20.318423163239785,24.730960455894284
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2027,22.631455734695972,19.69548015360729,25.567431315784656
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2028,22.716870030968163,19.06051553730501,26.373224524631315
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2029,22.785203993014456,18.426342946449125,27.144065039579786
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,2030,22.839873182748963,17.80103569395916,27.878710671538766
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2024,24.869203564164533,24.153062428961626,25.58534469936744
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2025,24.869203564164533,23.856477749795246,25.88192937853382
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2026,24.869203564164533,23.628893512342746,26.10951361598632
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2027,24.869203564164533,23.43702882824353,26.301378300085535
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2028,24.869203564164533,23.267991547044183,26.470415581284882
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2029,24.869203564164533,23.115169535608974,26.62323759272009
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,2030,24.869203564164533,22.97463479452563,26.763772333803434
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2024,1361.8595018476262,1263.0507516789146,1460.6682520163379
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2025,1361.8595018476262,1175.969301402743,1547.7497022925095
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2026,1361.8595018476262,1118.2467679173678,1605.4722357778846
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2027,1361.8595018476262,1071.791989629331,1651.9270140659214
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2028,1361.8595018476262,1031.812294381714,1691.9067093135384
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2029,1361.8595018476262,996.1777321795405,1727.541271515712
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,2030,1361.8595018476262,963.7198854074647,1759.9991182877877
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2024,1254.385549091842,1119.4767073964556,1389.2943907872284
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2025,1254.385549091842,1063.6051779323348,1445.1659202513492
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2026,1254.385549091842,1020.7321637709186,1488.0389344127655
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2027,1254.385549091842,984.5881085478361,1524.182989635848
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2028,1254.385549091842,952.7443493590055,1556.0267488246786
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2029,1254.385549091842,923.9552722883482,1584.8158258953358
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,2030,1254.385549091842,897.4809087737284,1611.2901894099555
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2024,1501.1388462623745,1394.496585599565,1607.781106925184
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2025,1508.6833987614682,1357.4399949215049,1659.9268026014315
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2026,1515.8364888740298,1330.0869071181567,1701.586070629903
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2027,1522.6184283150462,1307.5545159431272,1737.6823406869653
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2028,1529.0484748904198,1287.9708575810394,1770.1260921998003
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2029,1535.1448871808955,1270.3883493771186,1799.9014249846723
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,2030,1540.9249763886169,1254.2529775456837,1827.59697523155
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2024,1271.4141112231716,1252.4563206666862,1290.371901779657
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2025,1267.065609364759,1236.4149935243795,1297.7162252051385
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2026,1262.7171075063463,1220.3801164555568,1305.0540985571358
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2027,1258.3686056479337,1203.870006617926,1312.8672046779413
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2028,1254.0201037895213,1186.7596419949466,1321.280565584096
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2029,1249.6716019311086,1169.016867350464,1330.3263365117532
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,2030,1245.323100072696,1150.6416904709824,1340.0045096744095
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,2024,1060.8806525679006,1042.839702812961,1078.9216023228403
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,2025,1055.2577478772914,1025.7492876066246,1084.7662081479582
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,2026,1049.6348431866822,1008.4982993727442,1090.7713870006203
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,2027,1044.011938496073,990.6615021830295,1097.3623748091165
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,2028,1038.389033805464,972.1371973059825,1104.6408703049453
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,2029,1032.7661291148547,952.9054958232132,1112.6267624064963
