population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,171.93406534348,186.65166628255,157.31777893372
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,0.628858800153188,0.968540781574687,0.375298553300563
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,43.6406228561004,66.5218684556178,25.2531867263136
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,1.40208124871,2.32489952772,0.83912773979
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,42.238541643846,64.7910648390463,24.0459434044519
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,16.97022790559,22.21313141427,11.96872052873
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,0.63720373303,0.80971877376,0.52593211853
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,29.1661020128372,40.5601281989209,20.0221150664286
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,949.163231845704,1225.48502766844,705.635245288056
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,304.75045411758,410.39485982263,212.61866185887
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,644.412785651629,893.312121377588,443.442025444809
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,3320.44998475446,3610.9197721323,2998.8355650526
