population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,1769.65738208951,2302.11199580571,1395.43944541541
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,30264.8254263365,42294.085333364,20753.5060948051
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,1177294.27864748,1513326.51325882,862853.725992245
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,401004.19578612,544352.090670124,278076.838845586
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,776290.082861362,1078885.89828694,532208.524595599
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,4672252.67065978,5099928.10204007,4224861.48076862
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,262237.602172707,285690.989490406,239340.957451523
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1991,70373.3259257501,89359.3383508886,52470.7585912532
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1991,2997616.1725618,3696349.30335509,2405773.02970502
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1991,849059.15956564,1157881.16490124,586620.820161555
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1991,2148557.01299616,2730876.77966121,1645480.07548272
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1991,9817070.46985486,10743785.7138448,8880415.1815068
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1991,575605.246527644,622593.277036718,526693.263496344
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,5297.06178995663,7391.04248837579,3176.09171195339
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,410304.599621184,572706.526869463,237978.698718372
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,4868.57512168663,7971.96897719471,2894.13932084504
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,405436.024499497,567224.834627071,234828.647945443
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,66315.5986960475,86339.4823740647,46539.8214598355
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,3490.75470364403,4538.41546870677,2746.79394195332
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,65076.2641357935,84272.4606238256,48310.9235760774
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,2587311.57294061,3225648.85329679,2062471.01952324
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,844190.584443954,1150111.56403857,583472.480152421
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,1743120.98849666,2268492.02806018,1289000.89420499
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,9750754.87115881,10682685.7474855,8808810.27952986
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,572114.491824,619318.63275396,522852.602138402
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,22,All ages,587,Diabetes mellitus,1,Number,1992,39675.1795716956,56801.1672354103,27025.7492316704
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,22,All ages,587,Diabetes mellitus,1,Number,1992,1728355.72947169,2239034.95056277,1315527.28651795
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,22,All ages,587,Diabetes mellitus,1,Number,1992,460310.175158057,629663.71779732,317058.040781763
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,22,All ages,587,Diabetes mellitus,1,Number,1992,1268045.55431363,1785191.06536007,910613.256154753
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,22,All ages,587,Diabetes mellitus,1,Number,1992,5285064.85428983,5783586.57125377,4778593.940963
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,22,All ages,587,Diabetes mellitus,1,Number,1992,321736.263363285,349008.683103027,295342.226235357
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,3428.94044064719,5248.74612865782,2090.70269586301
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,266586.330021617,402839.522438235,158846.648867133
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,2447.03705114377,3966.91791455649,1450.28030232555
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,264139.292970474,399961.028893338,155938.567817013
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,33427.7382934942,43095.5890300827,23716.2607001285
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,1782.45568451765,2354.28804048103,1380.67473513379
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,36246.2391310484,52785.4296917277,23585.2783792109
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,1461769.39945007,1916007.8606396,1066491.24665683
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,457863.138106914,625762.611829542,315445.790069725
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,1003906.26134316,1440073.01462726,656892.623864599
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,5251637.11599634,5750608.7854801,4740082.02673971
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,319953.807678767,347269.738861961,293265.560616282
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1992,33292.8420160218,45473.2304724682,22862.29442556
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1992,1366485.06303617,1737295.57126428,1023178.07527787
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1992,417510.70517017,565939.234015808,289817.15184027
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1992,948974.357865997,1286784.08191221,674026.758112546
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1992,4873565.69677813,5311510.42807136,4409796.42694208
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1992,272954.978350175,297445.840323273,249518.376160646
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,1957.92420785832,2972.34642514898,1128.69176132493
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,150329.399772181,242161.597840122,84112.0649388566
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,2561.32719197212,4184.28448076316,1509.86774382426
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,147768.072580209,239950.623185843,80995.0406787627
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,34897.4258524949,45331.2861018346,24622.5819255743
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,1832.37736288051,2421.15627403044,1424.59276014717
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,31334.9178081635,43687.5357173292,21565.7781739276
